128	291
128	166
6	0
2	83
128	166
5	83
3	83
11	41
200	166
304	291
304	166
304	83
304	125
304	125
1024	250
304	83
304	83
304	125
304	83
304	83
304	125
304	125
304	83
304	83
304	41
304	83
304	125
304	83
304	41
304	41
304	125
304	125
304	125
304	41
304	83
304	83
304	125
304	83
304	83
304	83
88	125
32	166
88	41
88	41
352	375
80	41
32	250
80	41
80	83
80	41
80	83
64	41
80	41
80	41
80	83
80	0
128	291
80	41
80	41
80	41
80	41
80	41
80	41
80	0
80	41
256	500
80	83
80	41
80	41
80	41
80	83
80	41
80	41
80	41
80	41
80	83
80	83
80	83
80	41
80	41
80	41
80	83
512	291
80	83
80	0
80	41
80	41
80	41
80	41
80	41
80	83
80	83
80	0
80	41
80	41
80	41
80	83
80	41
80	41
80	41
80	41
80	41
80	41
80	0
80	41
80	41
80	41
80	41
80	41
80	83
80	41
80	83
80	41
80	41
80	83
1024	500
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	83
80	0
80	41
80	0
80	41
80	0
80	41
80	41
80	41
80	0
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	0
80	0
80	0
80	0
80	41
80	41
80	41
80	41
80	41
80	41
80	83
80	83
80	41
80	41
80	41
80	41
80	41
80	1458
80	166
80	83
80	125
80	125
80	125
80	125
80	83
80	166
80	166
80	875
80	83
80	41
80	83
80	83
80	83
80	83
80	83
80	83
80	41
2048	791
80	41
80	83
80	83
80	41
80	41
80	41
80	41
80	41
80	41
80	83
80	41
80	41
80	41
80	41
80	41
80	41
80	83
80	83
80	41
80	41
80	83
80	8750
80	83
80	41
80	41
80	83
80	41
80	41
80	83
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	0
80	41
80	41
80	41
80	83
80	41
80	41
80	41
80	41
80	83
80	41
80	83
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	83
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	83
80	41
80	83
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	83
80	41
80	41
80	41
80	41
80	41
80	41
80	83
80	41
80	41
80	83
80	0
80	83
80	41
80	41
80	41
80	41
80	41
80	83
80	41
80	41
80	41
80	41
80	83
80	41
80	41
80	41
80	41
80	41
80	83
80	41
80	41
80	41
80	41
80	41
80	41
80	83
80	41
80	41
80	41
80	41
80	41
4096	208
80	41
80	41
80	83
80	41
80	0
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	83
80	41
80	0
80	41
80	41
80	83
80	41
80	41
80	83
80	83
80	83
80	83
80	0
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	375
80	625
80	83
80	41
80	41
80	0
80	83
80	41
80	41
80	83
80	83
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	83
80	41
80	41
80	83
80	83
80	0
80	41
80	41
80	41
80	41
80	83
80	41
80	41
80	83
80	41
80	83
80	41
80	41
80	83
80	83
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	5875
80	41
80	83
80	41
80	41
80	41
80	41
80	83
80	41
80	41
80	41
80	41
80	83
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	83
80	41
80	41
80	41
80	41
80	41
80	41
80	83
80	83
80	41
80	83
80	41
80	41
80	83
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	83
80	41
80	83
80	41
80	41
80	41
80	41
80	41
80	83
80	83
80	41
80	41
80	83
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	83
80	0
80	83
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	83
80	41
80	41
80	41
80	41
80	83
80	750
80	41
80	41
80	41
80	41
80	83
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	83
80	41
80	41
80	41
80	41
80	83
80	41
80	41
80	41
80	41
80	0
80	41
80	41
80	0
80	41
80	41
80	41
80	41
80	0
80	41
80	41
80	41
80	41
80	83
80	83
80	41
80	41
80	83
80	0
80	41
80	41
80	41
80	583
80	83
80	41
80	41
80	41
80	83
80	41
80	41
80	41
80	83
80	41
80	41
80	41
80	41
80	83
80	41
80	41
80	83
80	41
80	41
80	83
80	375
80	41
80	41
80	41
80	41
80	41
80	41
80	0
80	41
80	41
80	83
80	416
80	83
80	41
80	41
80	0
80	41
80	41
80	41
80	0
80	41
80	250
80	41
8192	1041
80	41
80	41
80	541
80	166
80	83
80	41
80	83
80	166
80	83
80	1250
80	125
80	125
80	83
80	125
80	125
80	125
80	125
80	125
80	125
80	125
80	166
80	125
80	125
80	125
80	125
80	125
80	83
80	83
80	83
80	291
80	166
80	125
80	0
80	83
80	0
80	166
80	83
80	166
80	41
80	83
80	41
80	125
80	41
80	41
80	41
80	83
80	7500
80	41
80	0
80	83
80	83
80	41
80	83
80	41
80	41
80	0
80	41
80	41
80	41
80	41
80	83
80	41
80	83
80	83
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	83
80	41
80	41
80	41
80	333
80	83
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	83
80	0
80	41
80	41
80	41
80	41
80	41
80	41
80	0
80	41
80	41
80	41
80	41
80	83
80	41
80	83
80	41
80	41
80	3500
80	41
80	41
80	41
80	83
80	83
80	0
80	41
80	41
80	41
80	41
80	0
80	83
80	41
80	333
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	83
80	41
80	41
80	41
80	83
80	41
80	0
80	41
80	41
80	83
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	83
80	41
80	41
80	83
80	83
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	83
80	41
80	83
80	0
80	0
80	41
80	41
80	41
80	41
80	41
80	41
80	3291
80	41
80	41
80	41
80	83
80	41
80	41
80	41
80	41
80	41
80	41
80	0
80	41
80	41
80	83
80	41
80	41
80	41
80	83
80	41
80	41
80	41
80	41
80	0
80	83
80	0
80	41
80	41
80	0
80	0
80	41
80	0
80	41
80	41
80	41
80	41
80	41
80	41
80	83
80	41
80	0
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	208
80	83
80	41
80	0
80	41
80	83
80	41
80	83
80	83
80	83
80	41
80	83
80	41
80	41
80	41
80	41
80	41
80	41
80	0
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	83
80	41
80	0
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	333
80	41
80	1208
80	125
80	125
80	83
80	125
80	83
80	125
80	83
80	125
80	125
80	125
80	125
80	125
80	125
80	125
80	83
80	83
80	125
80	83
80	125
80	125
80	125
80	125
80	125
80	125
80	83
80	125
80	83
80	83
80	125
80	125
80	125
80	125
80	583
80	958
80	125
80	208
80	83
80	125
80	166
80	500
80	83
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	83
80	41
80	41
80	41
80	83
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	0
80	83
80	41
80	41
80	41
80	0
80	41
80	0
80	83
80	41
80	41
80	41
80	833
80	333
80	208
80	291
80	500
80	583
80	83
80	83
80	41
80	41
80	41
80	41
80	41
80	41
80	83
80	83
80	41
80	375
80	83
80	41
80	83
80	41
80	41
80	41
80	83
80	41
80	41
80	41
80	0
80	41
80	41
80	83
80	83
80	41
80	0
80	41
80	41
80	291
80	41
80	83
80	41
80	41
80	41
80	83
80	41
80	41
80	41
80	41
80	41
80	375
80	83
80	41
80	41
80	0
80	41
80	41
80	41
80	41
80	83
80	41
80	83
80	41
80	83
80	41
80	83
80	83
80	41
80	83
80	83
80	41
80	83
80	83
80	41
80	41
80	83
80	41
80	83
80	83
80	41
80	41
80	83
80	83
80	41
80	41
80	83
80	41
80	41
80	41
80	83
80	83
80	41
80	41
80	83
80	83
80	83
80	83
80	41
80	41
80	41
80	41
80	83
80	41
80	41
80	41
80	83
80	41
80	41
80	0
80	41
80	41
80	41
80	41
80	83
80	41
80	41
80	41
80	83
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	83
80	83
80	41
80	41
80	83
80	41
80	83
80	41
80	41
80	375
80	375
80	41
80	0
80	41
80	41
80	41
80	41
80	83
80	41
80	41
80	41
80	41
16	458
64	541
96	666
16	41
8	83
32	0
11	291
11	250
20	166
11	291
12	83
11	291
832	458
1536	541
80	125
8008	208
32	166
32	83
320	250
32	83
640	250
32	83
48	208
96	41
1280	250
64	208
192	83
128	208
384	208
2560	250
256	83
768	208
5120	208
512	125
1536	125
10240	166
1024	375
3072	250
20480	125
2048	208
6144	250
40960	958
4096	125
12288	166
81920	208
8192	83
24576	41
163840	208
16384	208
49152	125
327680	208
32768	83
98304	41
655360	208
65536	41
196608	125
32	166
32	41
56072	208
32	41
32	83
32	41
32	83
32	83
32	500
64	83
7984	708
80	625
15968	291
7992	41
16	416
8	208
32	83
832	1125
80	291
15984	500
80	125
80	208
8016	166
16	208
8	250
32	208
832	416
112144	6458
16	875
8	291
32	291
832	1333
7992	791
16	166
8	125
32	83
832	1875
80	500
15984	958
8000	625
16	291
8	125
32	125
832	500
7992	958
16	125
8	125
32	83
832	458
80	166
15984	250
80	208
8008	125
16	375
8	250
32	166
832	1125
80	791
16016	1166
80	208
80	750
8032	875
16	250
8	208
32	333
832	375
8024	708
8000	1125
16	250
8	166
32	41
416	1208
20	166
20	83
11	208
416	541
20	250
11	208
1664	375
832	1000
7976	458
80	583
15952	416
80	41
7992	41
7968	208
7952	41
16	208
8	125
32	41
832	583
7944	583
7928	1250
16	416
8	83
32	41
20	208
416	916
20	500
11	208
832	875
7920	875
80	250
15840	250
7928	83
7920	375
16	125
8	166
32	125
832	916
7904	333
80	541
15808	1125
80	166
7920	791
16	333
8	166
32	125
416	375
20	83
11	208
832	1208
7896	1166
80	583
15792	250
80	41
7912	83
7896	9500
16	208
8	208
32	41
832	750
7872	208
80	958
15744	1833
80	166
7888	375
16	500
8	208
32	125
416	958
20	83
11	250
11	291
832	1041
80	583
15776	916
80	125
7904	166
7880	208
16	166
8	166
32	166
832	416
80	166
15760	291
80	166
80	125
7904	125
7888	1416
16	416
8	41
32	41
416	1083
20	166
11	250
208	750
416	3000
20	333
832	875
7880	1375
80	541
15760	291
7888	166
7872	208
16	791
8	166
32	375
832	1125
80	458
15744	1083
80	166
7888	541
16	291
8	166
32	125
416	791
20	250
11	708
832	583
16	250
8	166
32	125
832	458
80	291
15776	1333
7896	416
7872	1333
16	333
8	83
32	125
416	1375
20	500
11	833
208	583
416	958
20	208
11	208
832	666
80	333
15744	750
80	250
80	250
7896	375
16	166
8	125
32	83
832	458
80	166
15792	208
80	125
80	83
7920	125
80	1166
15840	1250
7928	125
16	291
8	125
32	83
832	583
16	625
8	166
32	41
832	1291
7904	875
80	916
15808	1208
80	458
7920	1791
16	375
8	166
32	83
832	1125
7904	375
16	125
8	83
32	41
832	916
80	416
15808	1416
80	166
7920	708
16	416
8	125
32	125
832	875
80	333
15840	625
80	250
7936	125
16	125
8	125
32	41
832	375
80	41
15872	166
7944	83
7936	3041
16	291
8	166
32	83
832	416
7912	916
16	125
8	166
32	41
832	625
7904	2583
16	250
8	375
32	291
832	625
80	333
15808	1041
80	291
7920	250
16	541
8	83
32	41
832	2375
80	208
15840	125
80	83
7936	41
7928	1250
16	166
8	166
32	41
832	791
80	583
15856	1416
80	250
7944	416
16	583
8	291
32	83
832	1166
80	166
15888	541
7952	208
80	500
15904	5000
80	291
7968	2041
16	125
8	125
32	83
832	791
80	250
15936	458
80	125
7984	125
16	166
8	166
32	83
832	625
7968	1208
16	291
8	208
32	125
832	416
80	458
15936	1083
7976	125
16	208
8	250
32	125
832	791
7952	2125
16	291
8	125
32	83
832	458
80	541
15904	1375
7960	125
16	500
8	541
32	125
832	458
7952	1375
7928	3250
16	416
8	291
32	41
832	791
80	750
15856	1625
80	541
80	83
7952	1083
16	416
8	291
32	125
832	1500
16	708
8	333
32	125
832	1333
7944	1750
16	333
8	166
32	166
832	833
80	416
15888	750
7952	208
16	541
8	125
32	125
832	791
16	375
8	166
32	125
832	833
7928	5916
16	541
8	166
32	83
832	916
7920	2791
16	875
8	333
32	125
832	1750
7912	1875
80	1166
15824	1791
7920	458
16	1000
8	375
32	1041
832	708
7896	750
16	416
8	166
32	125
832	958
7872	666
7864	3041
16	333
8	125
32	83
832	791
80	625
15728	1125
7872	41
16	458
8	166
32	125
832	833
80	166
15744	166
7880	125
7864	4791
16	208
8	41
32	41
832	583
16	166
8	166
32	125
832	250
80	125
15728	375
7872	83
7864	2541
16	208
8	41
32	125
832	458
80	1125
15728	1166
7872	166
16	166
8	291
32	83
832	458
80	83
15744	125
80	41
7888	125
80	708
15776	1333
7896	250
16	250
8	125
32	125
832	500
7872	666
16	291
8	166
32	166
832	541
80	583
15744	1041
80	41
7888	11666
7880	1375
16	250
8	166
32	166
832	583
80	916
15760	875
80	208
80	208
7904	166
16	375
8	166
32	125
832	833
80	166
15808	208
7912	83
16	375
8	1041
32	375
832	1041
7896	1041
16	500
8	125
32	125
832	666
80	166
15792	3458
80	83
7912	166
80	541
15824	1208
7920	375
16	250
8	125
32	125
832	500
7912	625
16	416
8	291
32	166
832	791
80	333
15824	1250
7920	83
16	375
8	83
32	166
832	458
7912	4041
16	500
8	166
32	125
832	1166
80	291
15824	458
80	125
7928	166
7920	2125
16	166
8	250
32	125
832	833
16	625
8	250
32	83
832	1291
80	125
15840	1291
80	166
80	125
7944	458
80	1000
15888	3083
80	208
7960	41
16	83
8	125
32	125
832	666
16	166
8	125
32	83
832	708
7952	625
80	458
15904	1125
80	166
7968	291
16	500
8	583
32	375
832	666
7952	791
16	416
8	166
32	125
832	791
7928	1791
80	1000
15856	1375
7936	250
16	375
8	41
32	83
832	750
80	375
15872	1250
7944	250
16	375
8	166
32	125
832	791
80	291
15888	9250
80	125
7960	166
7952	2666
16	416
8	250
32	41
832	666
7928	1291
16	208
8	125
32	83
832	708
80	83
15856	458
80	208
80	41
7952	166
7928	2250
16	250
8	125
32	41
832	625
16	291
8	166
32	125
832	666
7904	166
7880	2583
16	625
8	291
32	125
832	750
80	375
15760	1583
80	250
7896	416
16	416
8	166
32	125
832	458
7872	333
7864	2166
16	500
8	166
32	166
832	583
7840	625
16	416
8	166
32	125
832	708
7824	833
80	541
15648	1500
7832	166
16	875
8	458
32	166
832	666
80	416
15664	1666
7840	291
16	291
8	291
32	83
832	1000
7816	583
7800	2250
16	916
8	583
32	125
832	1875
7776	2291
16	750
8	166
32	83
832	1208
16	416
8	291
32	166
832	416
7760	958
16	333
8	208
32	83
832	666
7752	791
7744	3041
16	458
8	750
32	291
832	625
80	500
15488	791
7752	41
16	208
8	166
32	125
832	458
80	875
15504	2541
7760	1000
16	666
8	166
32	125
832	1208
7744	1291
16	500
8	291
32	125
832	958
80	500
15488	458
80	83
7760	166
7736	2083
16	291
8	166
32	125
832	625
80	1916
15472	2583
80	375
7752	166
16	500
8	291
32	125
832	541
80	500
15504	166
80	41
7768	83
80	1000
15536	1416
80	291
80	250
7792	166
16	291
8	250
32	125
832	916
80	416
15584	2083
80	375
7808	333
16	666
8	250
32	166
832	958
7800	1416
7784	2041
16	291
8	208
32	208
832	500
80	583
15568	1333
80	208
7800	250
16	375
8	125
32	125
832	1083
80	125
15600	1458
7808	125
80	625
15616	1833
80	166
80	41
7832	333
16	250
8	125
32	125
832	416
7816	1291
16	333
8	125
32	83
832	1125
7808	500
7784	2333
16	250
8	125
32	125
832	583
7768	1000
16	416
8	250
32	83
832	1166
7744	666
80	250
15488	1208
80	166
7760	291
16	83
8	125
32	125
832	500
7752	1083
16	500
8	83
32	125
832	1250
80	291
15504	458
80	125
80	125
7776	166
16	416
8	250
32	125
832	666
7760	2291
16	166
8	125
32	125
832	1958
7736	250
80	791
15472	1250
80	250
80	166
7760	333
16	250
8	166
32	41
832	583
80	291
15520	1375
7768	416
16	500
8	291
32	41
832	833
80	125
15536	333
80	41
80	41
7792	83
7784	1666
16	458
8	208
32	125
832	1000
7768	3541
16	458
8	125
32	125
832	708
7744	458
80	625
15488	1416
80	1333
80	375
7768	1166
16	458
8	291
32	125
832	750
80	583
15536	1083
7776	833
16	375
8	125
32	125
832	1000
80	375
15552	1125
7784	41
80	958
15568	1125
7792	208
16	250
8	166
32	41
832	500
80	166
15584	291
80	83
80	83
7816	83
16	166
8	125
32	125
832	375
7808	541
16	500
8	166
32	125
832	1333
7800	1291
16	166
8	125
32	83
832	458
80	125
15600	416
7808	41
16	666
8	250
32	125
832	875
7784	1916
16	375
8	250
32	125
832	1166
7760	625
80	875
15520	4125
80	333
80	208
7784	625
16	208
8	125
32	83
832	541
80	666
15568	5166
80	41
80	250
7808	333
16	541
8	41
32	125
832	916
80	83
15616	208
80	166
7824	83
7816	2125
16	208
8	250
32	125
832	458
16	458
8	208
32	125
832	750
16	291
8	583
32	291
832	541
7800	1916
16	583
8	250
32	125
832	916
80	500
15600	458
80	125
80	125
7824	208
7808	2000
16	375
8	250
32	83
832	1125
7792	1500
16	583
8	166
32	83
832	958
7768	3333
16	375
8	250
32	83
832	750
80	333
15536	3666
7776	125
16	208
8	125
32	125
832	916
7768	583
80	1000
15536	1000
80	291
7784	375
16	333
8	125
32	83
832	666
7760	833
16	250
8	125
32	125
832	625
7736	250
80	583
15472	1250
80	125
80	83
7760	208
16	166
8	125
32	166
832	416
16	291
8	166
32	125
832	666
80	208
15520	291
7768	83
80	1708
15536	1750
80	208
7784	416
16	291
8	250
32	83
832	1208
16	583
8	1166
32	416
832	1208
7768	1208
80	583
15536	1250
80	83
7784	250
16	333
8	166
32	83
832	500
80	541
15568	1583
80	250
7800	333
16	250
8	166
32	125
832	708
80	166
15600	208
7808	125
80	541
15616	1375
80	208
80	208
7832	458
16	291
8	166
32	83
832	666
80	250
15664	500
80	125
80	83
7856	83
16	250
8	125
32	125
832	833
7832	1000
7824	2875
16	416
8	125
32	83
832	750
7800	625
16	333
8	208
32	208
832	541
80	166
15600	500
80	83
7816	125
16	250
8	916
32	791
832	625
80	375
15632	1291
7824	333
16	125
8	125
32	125
832	375
7800	333
80	916
15600	2541
80	1375
7816	2125
16	208
8	125
32	83
832	500
80	583
15632	1000
80	250
7832	333
16	458
8	208
32	125
832	1083
7808	458
7792	1708
16	333
8	208
32	208
832	416
80	666
15584	625
80	416
80	291
7816	41
16	541
8	125
32	125
832	708
7800	375
80	708
15600	1333
80	166
7816	4500
16	166
8	166
32	125
832	666
16	416
8	208
32	125
832	458
7808	2291
16	208
8	125
32	416
832	625
80	333
15616	833
80	458
80	125
7832	291
16	375
8	250
32	83
832	625
16	375
8	416
32	291
832	708
80	583
15664	2291
80	458
80	83
7856	1625
16	708
8	83
32	83
832	833
80	83
15712	3208
80	125
7872	83
7856	2291
16	375
8	250
32	41
832	1041
16	666
8	166
32	125
832	958
80	250
15712	1250
80	41
80	166
7880	291
7872	3625
16	208
8	41
32	41
832	583
80	458
15744	1041
80	250
7888	166
16	375
8	125
32	125
832	708
7880	500
80	666
15760	1041
80	375
7896	1833
16	250
8	291
32	41
832	833
80	833
15792	708
80	291
7912	750
16	250
8	208
32	125
832	2208
80	125
15824	250
7920	41
16	750
8	208
32	41
832	833
80	458
15840	1208
80	1416
7936	1083
16	458
8	166
32	166
832	1208
7912	291
80	500
15824	1416
80	166
7928	416
16	750
8	458
32	125
832	1000
80	666
15856	1541
80	166
7944	833
16	458
8	166
32	41
832	1458
80	166
15888	583
7952	41
80	958
15904	1250
80	208
80	208
7976	41
16	166
8	125
32	41
832	416
80	291
15952	1333
80	291
80	41
8000	416
16	333
8	250
32	83
832	791
80	125
16000	83
8008	83
80	500
16016	2291
8016	208
16	291
8	250
32	125
832	750
80	750
16032	1500
80	250
80	125
8040	291
16	416
8	250
32	125
832	1083
80	250
16080	1041
8048	291
16	333
8	375
32	125
832	500
80	291
16096	4291
80	208
80	250
8072	166
16	291
8	166
32	125
832	916
8064	625
8056	1375
16	333
8	250
32	125
832	458
80	291
16112	1000
8064	250
16	125
8	83
32	125
832	583
8040	375
80	833
16080	1750
8048	125
16	250
8	125
32	83
832	708
8040	1041
16	458
8	291
32	166
832	1083
80	125
16080	833
80	125
8056	166
8048	1791
16	458
8	416
32	166
832	916
8040	1625
16	416
8	208
32	83
832	1041
8016	541
80	791
16032	1583
80	291
8032	333
16	291
8	166
32	125
832	541
80	541
16064	583
8040	83
16	166
8	125
32	41
832	1125
8024	1250
16	500
8	208
32	125
832	666
80	333
16048	1250
8032	333
16	250
8	125
32	83
832	625
80	208
16064	833
8040	291
80	500
16080	1541
8048	250
16	166
8	333
32	375
832	708
16	250
8	125
32	125
832	708
8032	1083
80	666
16064	1458
80	125
80	83
8056	1291
16	291
8	83
32	83
832	500
8048	916
16	500
8	166
32	125
832	1291
8040	1375
8024	2958
16	166
8	541
32	208
832	458
8016	1166
16	333
8	291
32	83
832	791
8000	541
7992	2875
16	208
8	125
32	208
832	541
80	583
15984	666
8000	83
16	166
8	83
32	83
832	500
7976	1708
16	125
8	125
32	41
832	666
7952	1375
16	250
8	83
32	83
832	1041
7936	291
16	333
8	250
32	166
832	375
16	416
8	166
32	125
832	791
80	375
15872	1708
80	41
80	83
7960	83
80	375
15920	875
80	83
80	125
7984	291
16	416
8	125
32	83
832	500
80	333
15968	875
80	250
80	125
8008	208
16	166
8	125
32	83
832	500
80	166
16016	166
80	125
80	208
8032	83
8016	1625
16	125
8	41
32	83
832	1000
16	166
8	125
32	125
832	708
7992	208
16	416
8	125
32	41
832	625
80	583
15984	1583
80	166
80	166
8016	416
16	333
8	208
32	83
832	958
8000	333
7992	3125
16	250
8	291
32	166
832	791
7984	1458
16	458
8	125
32	166
832	916
80	125
15968	500
80	125
80	208
8008	166
80	666
16016	2375
80	416
80	250
8032	708
16	416
8	166
32	83
832	541
8024	1375
16	375
8	83
32	125
832	1791
80	666
16048	1041
80	166
8040	333
16	166
8	333
32	333
832	666
80	1583
16080	3666
80	250
80	208
8064	458
16	333
8	250
32	125
832	1083
8056	583
8040	1750
16	166
8	125
32	125
832	1791
8024	5041
16	291
8	166
32	166
832	958
8008	1541
16	208
8	125
32	83
832	500
80	416
16016	2000
80	250
8024	375
16	458
8	375
32	125
832	958
80	458
16048	1333
80	166
8040	291
80	500
16080	1208
80	291
8056	1416
16	291
8	250
32	83
832	625
8048	666
16	291
8	83
32	125
832	458
8040	250
16	375
8	916
32	375
832	458
80	666
16080	1791
8048	166
16	625
8	291
32	125
832	1666
16	375
8	166
32	166
832	1041
80	1291
16096	1541
80	208
8064	208
16	208
8	166
32	83
832	1041
8040	375
80	500
16080	2333
80	500
80	291
8064	208
16	375
8	125
32	83
832	541
16	833
8	208
32	125
832	1083
80	125
16128	1208
80	166
80	125
8088	333
8072	2208
16	333
8	208
32	41
832	708
8056	625
16	416
8	291
32	83
832	708
80	166
16112	750
80	125
8072	125
16	333
8	166
32	166
832	625
8064	1125
16	291
8	166
32	125
832	750
80	291
16128	500
80	250
80	125
8088	166
80	708
16176	1083
80	166
8104	291
16	291
8	125
32	83
832	833
80	583
16208	1291
80	166
80	41
8128	4000
16	166
8	166
32	208
832	583
80	125
16256	208
80	83
8144	125
8128	2583
16	375
8	833
32	250
832	958
8112	1208
16	208
8	166
32	125
832	708
8088	750
8080	1166
16	458
8	83
32	83
832	750
16	208
8	208
32	125
832	1333
80	291
16160	1791
80	83
80	125
8104	375
80	416
16208	1083
80	125
80	250
8128	125
16	83
8	83
32	83
832	333
80	250
16256	208
80	125
80	41
8152	83
16	166
8	125
32	125
832	583
8128	666
8120	2333
16	291
8	166
32	41
832	1125
8096	791
16	291
8	125
32	125
832	416
80	333
16192	1041
80	208
8112	333
8104	3000
16	750
8	250
32	83
832	1000
80	625
16208	1250
80	250
8120	291
16	375
8	166
32	125
832	791
80	125
16240	250
80	125
80	83
8144	83
80	833
16288	1875
80	250
8160	375
16	416
8	250
32	125
832	958
80	583
16320	1583
80	250
80	250
8184	625
16	1208
8	1166
32	333
832	1125
80	291
16368	791
80	125
80	125
8208	3500
16	500
8	208
32	125
832	1583
8184	1583
16	458
8	83
32	125
832	541
8168	625
8152	2500
16	375
8	166
32	125
832	750
80	458
16304	1125
8160	83
16	541
8	166
32	41
832	875
8152	458
8136	1416
16	333
8	166
32	83
